FacilityReportID,PollutantReleaseAndTransferReportID,FacilityID,NationalID,ParentCompanyName,FacilityName,StreetName,BuildingNumber,City,PostalCode,CountryCode,CountryName,Lat,Long,RBDGeoCode,RBDGeoName,NUTSRegionGeoCode,NUTSRegionGeoName,RBDSourceCode,RBDSourceName,NUTSRegionSourceCode,NUTSRegionSourceName,NACEMainEconomicActivityCode,NACEMainEconomicActivityName,MainEconomicActivityNameSource,CompetentAuthorityName,CompetentAuthorityAddressStreetName,CompetentAuthorityAddressBuildingNumber,CompetentAuthorityAddressCity,CompetentAuthorityAddressPostalCode,CompetentAuthorityAddressCountryCode,CompetentAuthorityAddressCountryName,CompetentAuthorityTelephoneCommunication,CompetentAuthorityFaxCommunication,CompetentAuthorityEmailCommunication,CompetentAuthorityContactPersonName,ProductionVolumeProductName,ProductionVolumeQuantity,ProductionVolumeUnitCode,ProductionVolumeUnitName,TotalIPPCInstallationQuantity,OperatingHours,TotalEmployeeQuantity,WebsiteCommunication,PublicInformation,ConfidentialIndicator,ConfidentialityReasonCode,ConfidentialityReasonName,ProtectVoluntaryData,RemarkText,MainIASectorCode,MainIASectorName,MainIAActivityCode,MainIAActivityName,MainIASubActivityCode,MainIASubActivityName
165568,233,12901,DTiOffsh-Clyde,Talisman Energy (UK) Ltd,Clyde,,,xxxxx,,UK,United Kingdom,56.45264,2.288455,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164004,233,12902,DTiOffsh-Cormorant-Alpha,Shell UK Exp and Prod,Cormorant Alpha,,,xxxxx,,UK,United Kingdom,61.1025,1.072777,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163038,233,12903,DTiOffsh-Curlew,Shell UK Exp and Prod,Curlew,,,xxxxx,,UK,United Kingdom,56.73472,1.296666,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165566,233,12904,DTiOffsh-Douglas,BHP Billiton Petroleum Ltd,Douglas,,,xxxxx,,UK,United Kingdom,53.53805,-3.575555,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164001,233,12905,DTiOffsh-Dunlin-Alpha,Shell UK Exp and Prod,Dunlin Alpha,,,xxxxx,,UK,United Kingdom,61.275,1.5975,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161190,233,12906,DTiOffsh-East-Brae,Marathon Oil UK Ltd,East Brae,,,xxxxx,,UK,United Kingdom,58.87618,1.526994,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165567,233,12907,DTiOffsh-Elgin-PUQ,TotalFinaElf,Elgin PUQ,,,xxxxx,,UK,United Kingdom,57,1.833333,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164002,233,12908,DTiOffsh-ETAP-CPF,BP,ETAP CPF,,,xxxxx,,UK,United Kingdom,57.295,1.66303,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161188,233,12909,DTiOffsh-Foinaven-FPSO,BP,Foinaven FPSO,,,xxxxx,,UK,United Kingdom,60.31619,4.273194,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165564,233,12910,DTiOffsh-Forties-Alpha,Apache North Sea Limited,Forties Alpha,,,xxxxx,,UK,United Kingdom,57.73194,0.972777,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163036,233,12911,DTiOffsh-Forties-Bravo,Apache North Sea Limited,Forties Bravo,,,xxxxx,,UK,United Kingdom,57.74917,0.915,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161189,233,12912,DTiOffsh-Forties-Charlie,Apache North Sea Limited,Forties Charlie,,,xxxxx,,UK,United Kingdom,57.72694,0.8475,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165565,233,12913,DTiOffsh-Forties-Delta,Apache North Sea Limited,Forties Delta,,,xxxxx,,UK,United Kingdom,57.7225,0.903055,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163037,233,12914,DTiOffsh-Fulmar-Alpha,Shell UK Exp and Prod,Fulmar Alpha,,,xxxxx,,UK,United Kingdom,56.4937,2.154688,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161186,233,12915,DTiOffsh-Gannet-Alpha,Shell UK Exp and Prod,Gannet Alpha,,,xxxxx,,UK,United Kingdom,57.18528,1,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163999,233,12916,DTiOffsh-Global-Producer-III,Maersk Oil North Sea,Global Producer III,,,xxxxx,,UK,United Kingdom,59.56194,1.658333,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163034,233,12917,DTiOffsh-Gryphon-Alpha,Maersk Oil North Sea,Gryphon Alpha,,,xxxxx,,UK,United Kingdom,59.36088,1.570994,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161187,233,12918,DTiOffsh-H¾wene-Brim,Shell UK Exp and Prod,H¾wene Brim (Pierce),,,xxxxx,,UK,United Kingdom,57.1677,2.260047,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164000,233,12919,DTiOffsh-Harding,BP,Harding,,,xxxxx,,UK,United Kingdom,59.27947,1.516611,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163035,233,12920,DTiOffsh-Heather,Lundin Britain Limited,Heather,,,xxxxx,,UK,United Kingdom,60.123583,0.121826,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165562,233,12922,DTiOffsh-Inde-49/23-A,Perenco UK Limited,Inde 49/23-A,,,xxxxx,,UK,United Kingdom,53.32361,2.575277,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163997,233,12923,DTiOffsh-Janice-Alpha,Maersk Oil North Sea,Janice Alpha,,,xxxxx,,UK,United Kingdom,56.3951,2.255269,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163032,233,12924,DTiOffsh-Judy,ConocoPhillips,Judy,,,xxxxx,,UK,United Kingdom,56.69744,2.338333,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165563,233,12925,DTiOffsh-Kittiwake-Alpha,Venture Production Company,Kittiwake Alpha,,,xxxxx,,UK,United Kingdom,57.46831,0.512194,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163998,233,12926,DTiOffsh-Leman-49/27-A,Perenco UK Limited,Leman 49/27-A,,,xxxxx,,UK,United Kingdom,53.05472,2.235,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163033,233,12927,DTiOffsh-Leman-Alpha,Shell UK Exp and Prod,Leman Alpha,,,xxxxx,,UK,United Kingdom,53.09028,2.130555,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165560,233,12928,DTiOffsh-LOGGS-Complex,ConocoPhillips,LOGGS Complex,,,xxxxx,,UK,United Kingdom,53.44747,2.333166,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163995,233,12929,DTiOffsh-Lomond,BP,Lomond,,,xxxxx,,UK,United Kingdom,57.13333,2.166666,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161184,233,12930,DTiOffsh-Magnus,BP,Magnus,,,xxxxx,,UK,United Kingdom,61.62011,1.3072,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165561,233,12931,DTiOffsh-Miller,BP,Miller,,,xxxxx,,UK,United Kingdom,58.72214,1.402027,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163996,233,12933,DTiOffsh-Morecambe-CPC-1,Hydrocarbon Resources Ltd,Morecambe CPC-1,,,xxxxx,,UK,United Kingdom,53.84667,3.581944,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161185,233,12934,DTiOffsh-Murchison,CNR International (UK) Limited,Murchison,,,xxxxx,,UK,United Kingdom,61.39694,1.740416,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165558,233,12935,DTiOffsh-Murdoch-MC,ConocoPhillips,Murdoch-MC,,,xxxxx,,UK,United Kingdom,54.26824,2.324766,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163030,233,12936,DTiOffsh-Nelson,Shell UK Exp and Prod,Nelson,,,xxxxx,,UK,United Kingdom,57.66287,1.145561,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161182,233,12937,DTiOffsh-Ninian-Central,CNR International (UK) Limited,Ninian Central,,,xxxxx,,UK,United Kingdom,60.85678,1.469091,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165559,233,12938,DTiOffsh-Ninian-Northern,CNR International (UK) Limited,Ninian Northern,,,xxxxx,,UK,United Kingdom,60.40606,1.421238,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163031,233,12939,DTiOffsh-Ninian-Southern,CNR International (UK) Limited,Ninian Southern,,,xxxxx,,UK,United Kingdom,60.80556,1.450375,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161183,233,12940,DTiOffsh-North-Cormorant,Shell UK Exp and Prod,North Cormorant,,,xxxxx,,UK,United Kingdom,61.24056,1.149444,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163993,233,12941,DTiOffsh-North-Everest,BP,North Everest,,,xxxxx,,UK,United Kingdom,57.75,1.8,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163028,233,12944,DTiOffsh-Piper-Bravo,Talisman Energy (UK) Ltd,Piper Bravo,,,xxxxx,,UK,United Kingdom,58.46135,0.251062,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161181,233,12946,DTiOffsh-Ravenspurn-North,BP,Ravenspurn North,,,xxxxx,,UK,United Kingdom,54.06011,0.900166,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163994,233,12947,DTiOffsh-Rough-47/3B,Centrica Storage Ltd,Rough 47/3B,,,xxxxx,,UK,United Kingdom,53.83444,0.442777,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163029,233,12948,DTiOffsh-Schiehallion-FPSO,BP,Schiehallion FPSO,,,xxxxx,,UK,United Kingdom,60.35694,4.065832,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165557,233,12949,DTiOffsh-Scott,Nexen Petroleum (UK) Limited,Scott,,,xxxxx,,UK,United Kingdom,58.28934,0.20023,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163991,233,12950,DTiOffsh-Shearwater,Shell UK Exp and Prod,Shearwater,,,xxxxx,,UK,United Kingdom,57.0425,1.958888,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163027,233,12951,DTiOffsh-Solepit-Clipper-PT,Shell UK Exp and Prod,Solepit Clipper PT,,,xxxxx,,UK,United Kingdom,53.45936,1.732333,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165555,233,12952,DTiOffsh-Tartan-Alpha,Talisman Energy (UK) Ltd,Tartan Alpha,,,xxxxx,,UK,United Kingdom,58.36972,0.073694,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163992,233,12953,DTiOffsh-Tern-Alpha,Shell UK Exp and Prod,Tern Alpha,,,xxxxx,,UK,United Kingdom,61.2761,0.91948,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161180,233,12954,DTiOffsh-Thames-Production-Platform,Mobil North Sea Ltd,Thames Production Platform,,,xxxxx,,UK,United Kingdom,53.08438,2.54703,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165556,233,12955,DTiOffsh-Thistle,Lundin Britain Limited,Thistle,,,xxxxx,,UK,United Kingdom,61.36304,1.579761,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163990,233,12956,DTiOffsh-Tiffany,CNR International (UK) Limited,Tiffany,,,xxxxx,,UK,United Kingdom,58.48333,1.1,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161178,233,12957,DTiOffsh-Triton-FPSO,Amerada Hess Ltd,Triton FPSO,,,xxxxx,,UK,United Kingdom,57.08393,0.892447,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
165553,233,12958,DTiOffsh-Uisge-Gorm,Amerada Hess Ltd,Uisge Gorm,,,xxxxx,,UK,United Kingdom,56.218664,3.241128,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
163026,233,12959,DTiOffsh-Viking-Satellite-BD,ConocoPhillips,Viking Satellite-BD,,,xxxxx,,UK,United Kingdom,53.39076,2.003644,UNKNOWN,N/A,,,UNKNOWN,N/A,,,NACE_1.1:11.10,Extraction of crude petroleum and natural gas,Extraction of crude petroleum and natural gas,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
164550,233,12978,EA-1010,E.ON UK CHP Kemsley Ltd,E.ON UK CHP Kemsley Ltd,,,xxxxx,ME10 2TD,UK,United Kingdom,51.362485,0.750829,UK06,Thames,UKJ4,Kent,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
162758,233,12979,EA-1011,E.ON UK CHP Limited,E.ON UK CHP Limited,REGENT ROAD,,BOOTLE,L20 1ED,UK,United Kingdom,53.451991,-3.008143,UK12,North West,UKD5,Merseyside,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
161264,233,12980,EA-1012,E.ON UK CHP Limited,E.ON UK CHP Limited,"SIDDICK,",,WORKINGTON,CA14 1JX,UK,United Kingdom,54.666918,-3.545814,UK12,North West,UKD1,Cumbria,UNKNOWN,N/A,,,NACE_1.1:40.11,Production of electricity,Production of electricity,Not transferred from EPER,,,,,UK,United Kingdom,0,0,,,,,,,1,,,,,FALSE,,,FALSE,,EPER_1,Energy industries,EPER_1.1,Combustion installations > 50 MW,,
